UO,IJ,"PROCESSO ADMINISTRATIVO","PROCESSO PAGAMENTO","PROTEÇÃO SOCIAL",PROGRAMA,FAVORECIDO,IDENTIFICAÇÃO,FONTE,NE,NPD,"MÊS PARCELA",VENCIMENTO,VALOR,CONTA,"DATA BORDERÔ",BORDERÔ,"STATUS DA PRESTAÇÃO DE CONTAS",OBSERVAÇÃO
oriundos de emendas parlamentares individuais para pagamento de pessoal e
encargos sociais conforme mencionado Art. 2º Il da Portaria 395 de 14 de março de
2019.

 

 

No 4
Es PREFEITURA MUNICIPAL Sa sus”

yr DE BELO HORIZONTE

 

 

“Declaração de Aplicação de Recursos em Despesas Corrente, conforme |
modelo integrante deste Termo, ainda que a declaração demonstre a|
execução parcial no findado Exercício. |

A entrega da Declaração de Aplicação de Recursos em Despesas Correntes |
que evidencia a execução parcial nos casos de término do exercício fiscal, |
não desobriga a Entidade Beneficiária a entregar a Declaração de Aplicação |
de Recursos em Despesas Correntes quando finalizada a Execução,
financeira ou vigência. |

IX. A prestação de contas pela SMSA ocorrerá conforme estabelecido no contrato de |
prestação de serviços (processo nº 01.006.192.17.15) e por meio do Relatório Anual |
de Gestão (RAG) nos termos do Art. 29 da Portaria nº 395 de 14 de março de 2019e|
dos artigos 1147 e 1148 da Portaria de Consolidação nº 6/GM/MS, de 28 de setembro |
de 2017.

X. A Secretaria Municipal de Saúde SUS-BH, por meio da GECCO/DLOG, providenciará |
a publicação do extrato do presente Termo no Diário Oficial do Município, conforme |
disposto no parágrafo único do Artigo 61 da Lei nº 8.666/93.

|
Por ser verdade, firma-se o presente Termo, que segue assinado pelas partes interessadas. |

Belo Horizonte, 3 de mao de 2020.

ç, | | no E ssa sr

Jackson Machado Pinto
Secretário Municipal de e Gestor do SUS- BH/FMS

E o Ee

Ai e la dedo

Fundação-de D senvolvimento: da Pesquisa- FUNDEP
AE

Alzira de Oliveira Jorge |
Hospital Risoleta Tolerítiho Neves — HRTN o

 

 

 

 

TESTEMUNHAS:

   

 

 

 

Assinatura/RG

 

Assinatura/RG

 
* LOGOTIPO DA INSTITUIÇÃO

MODELO DECLARAÇÃO
APLICAÇÃO DE RECURSOS EM DESPESAS CORRENTES

Códigos das emendas federais
Lo Proposta o
36000.3108892/02

Portaria 702-2020

 

   
    

Proposta o
36000.3099682/02-000

36000.3100012/02-000

36000.3101552/02-000

 

Portaria 721-2020

TERMO DE COOPERAÇÃO Nº: 034/2020
CONTRATO DE PRESTAÇÃO DE SERVIÇO - Processo Nº: 01.006.192.17.15
PERÍODO DE EXECUÇÃO:

ENTIDADE EXECUTORA FUNDAÇÃO DE DESENVOLVIMENTO DA PESQUISA-
FUNDEP/ HOSPITAL RISOLETA TOLENTINO NEVES — HRTN

Aos dias do mês de de , FUNDAÇÃO DE
DESENVOLVIMENTO DA PESQUISA-FUNDEP, inscrita no CNPJ sob o nº
18.720.938/0001-41, CNES nº 0027863 com sede na cidade de Belo Horizonte, à
Av. Antônio Carlos, nº 6627-UA2, Bairro Pampulha, CEP 31.270.901, neste ato
representado (a) por seu Presidente Alfredo Gontijo de Oliveira, brasileiro,
portador da Carteira de Identidade MG nº 597250, e CPF sob o nº 045.124.216-53 e
o HOSPITAL RISOLETA TOLENTINO NEVES — HRTN, neste ato representado por
sua diretora geral Alzira de Oliveira Jorge, brasileira, portadora do RG MG
2.172.062, CPF 459.723.626-00, DECLARA a finalização da aplicação dos recursos
oriundo do Termo de Cooperação nº 034/2020 em conformidade e estrita
observância as condições pactuadas no Plano Operativo, parte integrante do
processo nº 01.006.192.17.15, não havendo quaisquer obrigações acessórias e
complementares para esta Secretaria Municipal de Saúde/SUS-BH.

 

$64
LOGOTIPO DA INSTITUIÇÃO

Declara ainda que a documentação comprobatória do respectivo Termo
permanecerá arquivada pelos próximos 10 (dez) anos, ficando disponível aos órgãos
de controle de todas as esferas de governo.

Por ser verdade, firmo o presente termo.

 

HOSPITAL METROPOLITANO DOUTOR CÉLIO DE CASTRO-HMDCC

 
  

“By” DE BELO HORIZONTE

 

PREFEITURA MUNICIPAL CSA Sus

[ TERMO DE COOPERAÇÃO Nº 052/2020 |
| |
FICA AJUSTADO entre a SECRETARIA MUNICIPAL DE SAÚDE DE BELO HORIZONTE, |
ÓRGÃO GESTOR DO SISTEMA ÚNICO DE SAÚDE/SUS-BH, inscrita no CNPJ sob o nº|
18.715.383.0001-40, situada na Av. Afonso Pena nº 2.336 — Bairro Savassi — Belo |
Horizonte/Minas Gerais neste ato representada por seu Secretário Municipal de Saúde, |
Jackson Machado Pinto, brasileiro, portador da carteira do Conselho Regional de Medicina |
de MG n.º 011.174 - CRM/MG, e inscrito no CPF sob n.º 175.498.336-72 e a FUNDAÇÃO |
IDE DESENVOLVIMENTO DA PESQUISA-FUNDEP, inscrita no CNPJ sob o nº
|18.720.938/0001-41, CNES nº 0027863 com sede na cidade de Belo Horizonte, à Av.|
| Antônio Carlos, nº 6627-UA2, Bairro Pampulha, CEP 31.270.901, neste ato representado (a) |
por seu Presidente Alfredo Gontijo de Oliveira, brasileiro, portador da Carteira de|
Identidade MG nº 597250, e CPF sob o nº 045.124.216-53 e o HOSPITAL RISOLETA |
TOLENTINO NEVES — HRTN, neste ato representado por sua diretora geral Alzira de|
Oliveira Jorge, brasileira, portadora do RG MG 2.172.062, CPF 459.723.626-00, o seguinte |
pacto: |

Em decorrência da transferência de recurso financeiro suplementar para reforço de custeio |
concernente ao Bloco de Média e Alta Complexidade (MAC), referente às Portarias 955 de |
06/04/2020 e Portaria 976, de 24/04/2020, provenientes das Propostas abaixo

 

 

 

 

   
  

 

 

 

 

 

 

Portaria Propostas Valor |
955 36000.3162712/02-000 R$ 89289400 |
955 36000.3163292/02-000 RS 100.000,00 | |
955 36000.3163372/02-000 R$ 180.000,0 | |
955 36000.3167342/02-000 | R$ 53.10 a |
955 36000.3167602/02-000 RS 88.644,00
E 976 36000.3180352/02-000 R$ 200.000,

 

 

Sob a forma de incremento temporário, ao Fundo Municipal de Saúde/FMS/SUS-BH, a ser)
destinado à FUNDAÇÃO DE DESENVOLVIMENTO DA PESQUISA-FUNDEP/ HOSPITAL |
RISOLETA TOLENTINO NEVES-HRTN, prestador de serviços aos usuários do SUS-BH|
(processo nº 01.006.192.17.15), o GESTOR do Municipal de Saúde defere o repasse |
financeiro no montante de R$ 1.514.646,00 (hum milhão, quinhentos e quatorze mil,
seiscentos e quarenta e seis reais), em parcela única, correndo a despesa à conta da
dotação orçamentária : |

 

2302.3401.10.302.203.2894.0013.339039.61.03.50.1.41

Para utilização exclusiva nas ações contratualizadas pelo SUS-BH que visem a manutenção |

das atividades que propiciem as condições adequadas aos serviços de saúde prestados aos |
usuários do SUS-BH.

 

Este implemento temporário não integra em nenhuma hipótese, o teto da remuneração da
prestação de serviços contratualizados (processo nº 01.006.192.17.15), devendo ser
anexado aos autos uma cópia deste Termo.

 

A execução das ações e serviços relativos à Atenção em Média e Alta Complexidade |
será realizada conforme estabelecido no Plano Operativo, parte integrante do|

contrato de prestação de serviço firmado com esta SMSA/SUS-BH (processo nº|

 

Jor
és PREFEITURA MUNICIPAL E 1
E), DE BELO HORIZONTE Sus

 

 

01.006.192.17.15), cabendo à entidade Beneficiária:

Il. Aplicar os recursos transferidos pelo FMS/SUS-BH decorrentes de emendas
parlamentares, preferencialmente, na utilização de medidas necessárias ao
enfrentamento da situação de emergência de saúde publica decorrente do
Coronavirus (Covid-19) de acordo com a Portaria 488 de 23/03/2020 e sua
alteração Portaria 545, de 25/03/2020;

Il. Manter os recursos transferidos pela SMSA/SUS-BH em conta bancária
individualizada, aberta exclusivamente para esse fim;

ll. Apresentar à SMSA/SUS-BH, sempre que solicitado, relatório técnico das
atividades desenvolvidas;

Iv. Manter em seu estabelecimento o arquivo individualizado, no prazo de 10 (dez)
anos, em ordem cronológica, toda documentação comprobatória das despesas
correntes realizadas em virtude deste Termo, devendo ficar à disposição dos
órgãos fiscalizadores para fins de prestação de contas os seguintes
comprovantes:

a) Plano Operativo;

b) Cópia do Termo de Cooperação;

c) Relatório de Execução Físico-Financeira;

d) Demonstrativo da Execução da Receita e Despesa, evidenciando o saldo e os
rendimentos auferidos da aplicação dos recursos no mercado financeiro,
quando for o caso;

e) Conciliação Bancária, com extratos da conta corrente e de aplicações
financeiras, referente ao periodo;

f) Comprovante de recolhimento do saldo de recursos à conta indicada pelo
Hospital;

9) Cópia autenticada de todos os documentos fiscais, recibos e outros
documentos comprobatórios das despesas correntes para a execução físico-
financeira estabelecido no Plano Operativo que integra o contrato de prestação
de serviços firmado com a SMSA/SUS-BH (processo nº 01.094215.17.95), em
ordem cronológica e devidamente atestados e quitados.

V. As faturas, notas fiscais, recibos e quaisquer outros documentos comprobatórios de
despesas, relativo à execução física e financeira, deverão ser emitidos em nome da
Entidade Beneficiária e constar a identificação deste TC SMSA/SUS-BH nº 052/2020.

VI. Não poderão ser pagos com os recursos do presente Termo as despesas contraídas
fora do objeto (despesa corrente) e de sua vigência, bem como aquelas decorrentes
de multas, juros, taxas ou mora e a título de taxa de administração.

VII. É vedada também a destinação deste recurso financeiro na aplicação de recursos
oriundos de emendas parlamentares individuais para pagamento de pessoal e
encargos sociais conforme mencionado Art. 2º Il da Portaria 395 de 14 de março de
2019.

 

 
+ (1.
A PREFEITURA MUNICIPAL [N.ISUS
“E, DE BrLO HORIZONTE “TO

es;

 

| Vil. Ao término da vigência, execução financeira ou exercício fiscal, a Entidade |
| entregará à Secretaria Municipal de Saúde, em até 30 (trinta) dias a,
“Declaração de Aplicação de Recursos em Despesas Corrente, conforme
modelo integrante deste Termo, ainda que a declaração demonstre a
execução parcial no findado Exercício.

A entrega da Declaração de Aplicação de Recursos em Despesas Correntes
que evidencia a execução parcial nos casos de término do exercício fiscal,
não desobriga a Entidade Beneficiária a entregar a Declaração de Aplicação
de Recursos em Despesas Correntes quando finalizada a Execução |
financeira ou vigência. |

/

IX. A prestação de contas pela SMSA ocorrerá conforme estabelecido no contrato de |

prestação de serviços (processo nº 01.006.192.17.15) e por meio do Relatório Anual |
de Gestão (RAG) nos termos do Art. 29 da Portaria nº 395 de 14 de março de 2019e|
dos artigos 1147 e 1148 da Portaria de Consolidação nº 6/GM/MS, de 28 de setembro |
de 2017.

X. A Secretaria Municipal de Saúde SUS-BH, por meio da GECCO/DLOG, providenciará
a publicação do extrato do presente Termo no Diário Oficial do Município, conforme
disposto no parágrafo único do Artigo 61 da Lei nº 8.666/93.

Por ser verdade, firma-se o presente Termo, que segue assinado pelas partes interessadas.

Belo Horizônte, o de Jolhs de 2020.

Jam

Jackson Machado Pinto
Secretário Municipal de Saúde e Gestor do SUS.

 

BH/FMS

'

audonio Pira
redo Gontijg de Oliveira

Fundaçãe“de Desenvolvimento da Pesquisa- FUNDEP |

 

 

 

 

 

AssinaturaiRO vs

 

 

 

 

or
»
LOGOTIPO DA INSTITUIÇÃO

MODELO DECLARAÇÃO
APLICAÇÃO DE RECURSOS EM DESPESAS CORRENTES

Códigos das emendas federais

Portaria 955-2020

 

Proposta
36000.3162712/02-000
36000.3163292/02-000
36000.3163372/02-000
36000.3167342/02-000
36000.3167602/02-000

 

 

 

 

 

 

 

 

Portaria 976-2020

| Proposta
36000.3180352/02-000

 

 

 

TERMO DE COOPERAÇÃO Nº: 052/2020
CONTRATO DE PRESTAÇÃO DE SERVIÇO - Processo Nº: 01.006.192.17.15
PERÍODO DE EXECUÇÃO: .
ENTIDADE EXECUTORA FUNDAÇÃO DE DESENVOLVIMENTO DA PESQUISA-
FUNDEP/ HOSPITAL RISOLETA TOLENTINO NEVES — HRTN

Aos dias do mês de de , FUNDAÇÃO DE
DESENVOLVIMENTO DA PESQUISA-FUNDEP, inscrita no CNPJ sob o nº
18.720.938/0001-41, CNES nº 0027863 com sede na cidade de Belo Horizonte, à
Av. Antônio Carlos, nº 6627-UA2, Bairro Pampulha, CEP 31.270.901, neste ato
representado (a) por seu Presidente Alfredo Gontijo de Oliveira, brasileiro,
portador da Carteira de Identidade MG nº 597250, e CPF sob o nº 045.124.216-53 e
o HOSPITAL RISOLETA TOLENTINO NEVES — HRTN, neste ato representado por
sua diretora geral Alzira de Oliveira Jorge, brasileira, portadora do RG MG
2.172.062, CPF 459.723.626-00, DECLARA a finalização da aplicação dos recursos
oriundo do Termo de Cooperação nº 052/2020 em conformidade e estrita
observância as condições pactuadas no Plano Operativo, parte integrante do
processo nº 01.006.192.17.15, não havendo quaisquer obrigações acessórias e
complementares para esta Secretaria Municipal de Saúde/SUS-BH.
LOGOTIPO DA INSTITUIÇÃO

Declara ainda que a documentação comprobatória do respectivo Termo
permanecerá arquivada pelos próximos 10 (dez) anos, ficando disponível aos órgãos

de controle de todas as esferas de governo.

Por ser verdade, firmo o presente termo.

 

HOSPITAL METROPOLITANO DOUTOR CÉLIO DE CASTRO-HMDCC
 

ue

   
 

; E
PREFEITURA E
«63 BELO HORIZONTE sus ns

PRIMEIRO TERMO ADITIVO AO CONTRATO QUE ENTRE SI
CELEBRAM O MUNICÍPIO DE BELO HORIZONTE, ATRAVÉS
DA SECRETARIA MUNICIPAL DE SAÚDE E O HOSPITAL
METROPOLITANO ODILON BEHRENS VISANDO A
EXECUÇÃO DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE

Processo nº: 01.054.238.16.02

O MUNICÍPIO DE BELO HORIZONTE, através da SECRETARIA MUNICIPAL DE SAÚDE, ÓRGÃO
GESTOR DO SISTEMA ÚNICO DE SAÚDE/SUS-BH, inscrita no CNPJ sob o nº 18.715.383.0001-40,
situada na Av. Afonso Pena, nº 2.336 — Bairro Funcionários, BH/MG neste ato representada por seu
Secretário Municipal de Saúde, JACKSON MACHADO PINTO, brasileiro, portador da carteira do
Conselho Regional de Medicina n.º 011174 MG e inscrito no CPF sob n.º 175.498.336-72, doravante
denominado simplesmente CONTRATANTE e o HOSPITAL METROPOLITANO ODILON BEHRENS -
HOB, inscrito no CNPJ sob o nº 16.692.121/0001-81, CNES nº 2192896 com sede na cidade de Belo
Horizonte, à Rua Formiga, nº 50, Bairro Centro, CEP 036.857.416-40, neste ato representada por seu
Superintendente, DANILO BORGES MATIAS, brasileiro, portador do CPF sob o nº 036.857.416-40,
doravante denominado CONTRATADO e tendo em vista o que dispõe a Constituição Federal, em
especial os seus artigos 196 a 200, a Lei Orgânica do Município as Leis 8.080/90 e 8.142/90, as normas
gerais da Lei Federal nº 8.666/93 de Licitações e Contratos Administrativos e respectivas as alterações,
Decreto nº 7.508 de 28/06/2011, Decreto nº 7.646 de 21/12/2011, Deliberação CIB-SUS/MG Nº1.022 de
07/12/2011, Resolução SES nº 3.602 de 07/12/2011; Decreto Municipal nº 15.185 de 04/04/2013,
Portaria nº 072/SMSA/SUS-BH de 05/04/2019, Portaria nº 1.097/GM/MS de 22/05/2006, Portaria nº
204/GM/MS de 29/01/2007, Portarias GM/MS nº 2848, de 06/11/07, Portaria nº 1.559/GM/MS de
01/08/2008, Portaria nº 018/SMSA/SUS-BH de 17/09/2010 (100% SUS BH), Portaria nº 4.279/GM/MS
de 30/12/2010, Portaria nº 1.459/GM/MS de 24/06/2011, Portaria nº 1.600/GM/MS de 07/07/2011,
Portaria nº 3.088/GM/MS de 23/12/2011, Portaria nº 929/GMIMS, de 10/05/2012 (100% SUS MS),
Portaria 963/GM/MS de 27/05/2013 (SAD), Portaria nº 3.390/GM/MS de 30/12/2013, Portaria nº
3.410/GM/MS de 30/12/2013, Portaria nº 483/GM/MS de 01/04/2014, Portaria nº 285/GM de 24/03/2015
(Ensino), Resolução SES-MG nº 3.602/2011 e respectivas alterações (nºs 5.443/2016, 5.936/2017 e
5.960/2017), RDC nº 63/ANVISA de 25/11/2011 e considerando as disposições que se encontram
estabelecidas no Plano Operativo - PO e as demais disposições legais e regulamentares aplicáveis à
espécie, resolvem celebrar o presente TERMO, mediante as seguintes cláusulas e condições:

CLÁUSULA PRIMEIRA - DA ALTERAÇÃO

Em decorrência a Resolução SES/MG nº7.160 de 17/07/2020 que transfere recursos
financeiros para o enfrentamento do Coronavirus - COVID 19, previstos na PRT nº395 de 16/03/2020,
em parcela única, no montante de R$ 1.224.000,00 (um milhão, duzentos e vinte e quatro mil reais)
destinado ao Hospital Metropolitano Odilon Bherens /HOB a título de incentivo pela disponibilização
de novos leitos de UTI adulto e/ou pediátrico no sistema SUSfácilMG para o custeio das ações.

Parágrafo Único: Este recurso financeiro temporário, em parcela única, não integra
em nenhuma hipótese, o teto da remuneração da prestação de serviços contratualizados.

CLÁUSULA SEGUNDA - DO REPASSE DO INCENTIVO DE CUSTEIO

Tem como finalidade o pagamento das despesas dos 17 (dezessete) novos leitos de

Terapia Intensiva/UTI disponibilizado pelo CONTRATADO, entre os dias 01/04/2020 e 30/06/2020; no
sistema SUSfácilMG para o enfrentamento/tratamento dos casos da COVID-19 aos usuários do SUS-

 

BH.
Página 1 v T
/
  

 

E
sus es)

PRIMEIRO TERMO ADITIVO AO CONTRATO CELEBRADO ENTRE O MUNICÍPIO DE
BELO HORIZONTE, ATRAVÉS DA SECRETARIA MUNICIPAL DE SAÚDE E O

HOSPITAL METROPOLITANDO ODILON BEHRENS:- HOB, VISANDO A EXECUÇÃO
DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE
Processo nº: 01.054.238.16.02

$1º: Dependendo da evolução da taxa de ocupação da Terapia Intensiva/UTI adulto

e/ou pediátrico, poderá ocorrer incremento de leitos pelo CONTRATADO nos termos das normativas
vigentes

82º: O prazo para a execução deste recurso financeiro será, até 21/1 0/2021, em
consonância com o efetivo repasse do recurso financeiro pelo FES/SES-MG ao FMS/SUS-BH.

83º: Ensejará na devolução dos recursos devidamente corrigidos ao Fundo Estadual
de Saúde, o descumprimento do indicador estabelecido no Anexo IV da Resolução SES/MG nº7.160 de
17/07/2020.

CLÁUSULA TERCEIRA - DA PRESTAÇÃO DE CONTAS
O CONTRATADO deverá, obrigatoriamente, cumprir as seguintes exigências:

81º: manter atualizadas todas as informações inerentes às operações do
